filename,frame_id,ok,error,n_points,file_bytes,min_x,min_y,min_z,max_x,max_y,max_z,centroid_x,centroid_y,centroid_z,extent_x,extent_y,extent_z,centroid_dist_to_origin,mean_dist_to_origin,approx_radius
cloud_world_000032_1769045875_761.ply,32,True,,1024,38051,0.009840999729931355,0.05908399820327759,0.022408999502658844,0.09444499760866165,0.23602500557899475,0.11568400263786316,0.05266623944044113,0.15177159011363983,0.06677965074777603,0.08460399508476257,0.17694100737571716,0.09327500313520432,0.17397664487361908,0.17882418632507324,0.09638803452253342
cloud_world_000033_1769045875_829.ply,33,True,,1024,38051,0.010001000016927719,0.059721000492572784,0.01979999989271164,0.09282000362873077,0.2356249988079071,0.11570200324058533,0.05088522285223007,0.15140633285045624,0.0660143494606018,0.08281899988651276,0.17590400576591492,0.09590200334787369,0.17283251881599426,0.17742449045181274,0.09638829529285431
cloud_world_000034_1769045875_899.ply,34,True,,1024,38051,0.010355999693274498,0.05970099940896034,0.02148599922657013,0.0926939994096756,0.2361149936914444,0.11638999730348587,0.050817184150218964,0.15171824395656586,0.06696008890867233,0.08233799785375595,0.17641399800777435,0.09490399807691574,0.17344874143600464,0.17801141738891602,0.09638797491788864
cloud_world_000035_1769045875_965.ply,35,True,,1024,38051,0.010250000283122063,0.06060200184583664,0.019625000655651093,0.09217199683189392,0.2364020049571991,0.11630500108003616,0.050879836082458496,0.1520695835351944,0.06669588387012482,0.08192199468612671,0.17579999566078186,0.09668000042438507,0.1736728549003601,0.17823798954486847,0.09638776630163193
cloud_world_000036_1769045876_029.ply,36,True,,1024,38051,0.008678000420331955,0.06000399962067604,0.020361000671982765,0.09200700372457504,0.2359050065279007,0.11617399752140045,0.050288278609514236,0.15171802043914795,0.06665437668561935,0.08332900702953339,0.17590101063251495,0.09581299871206284,0.17317642271518707,0.17782816290855408,0.09638763964176178
cloud_world_000037_1769045876_089.ply,37,True,,1024,38051,0.007565999869257212,0.05899899825453758,0.022569000720977783,0.09134799987077713,0.23571600019931793,0.11599600315093994,0.04946555569767952,0.15143857896327972,0.06687695533037186,0.08378200232982635,0.17671699821949005,0.09342700242996216,0.17278024554252625,0.17748156189918518,0.09638779610395432
cloud_world_000038_1769045876_154.ply,38,True,,1024,38051,0.009083000011742115,0.05959000065922737,0.02044600062072277,0.09159000217914581,0.2356940060853958,0.11610899865627289,0.04982714727520943,0.151371568441391,0.06660599261522293,0.08250699937343597,0.17610400915145874,0.09566299617290497,0.1727207452058792,0.17730534076690674,0.09638728946447372
cloud_world_000039_1769045876_223.ply,39,True,,1024,38051,0.010235999710857868,0.059769000858068466,0.019409000873565674,0.09199800342321396,0.2354149967432022,0.11623799800872803,0.05018237233161926,0.15113592147827148,0.06644662469625473,0.08176200091838837,0.17564599215984344,0.09682899713516235,0.17255575954914093,0.17706643044948578,0.09638805687427521
cloud_world_000040_1769045876_283.ply,40,True,,1024,38051,0.00633700005710125,0.058357998728752136,0.021432999521493912,0.09488599747419357,0.23311899602413177,0.11501699686050415,0.052782293409109116,0.14986208081245422,0.06603027135133743,0.08854899555444717,0.17476099729537964,0.09358400106430054,0.17205990850925446,0.1773500144481659,0.09638752788305283
cloud_world_000041_1769045876_346.ply,41,True,,1024,38051,0.008647000417113304,0.06133599951863289,0.016363000497221947,0.10135199874639511,0.2319359928369522,0.1146169975399971,0.05804600194096565,0.14999371767044067,0.06510420143604279,0.09270499646663666,0.17059999704360962,0.09825399518013,0.1735108345746994,0.17915484309196472,0.09638742357492447
cloud_world_000042_1769045876_415.ply,42,True,,1024,38051,0.007402000017464161,0.06313099712133408,0.0191040001809597,0.10607299953699112,0.23170900344848633,0.11467199772596359,0.059966079890728,0.15089255571365356,0.06568866223096848,0.09867099672555923,0.16857799887657166,0.09556800127029419,0.1751556247472763,0.1811707615852356,0.09638825803995132
cloud_world_000043_1769045876_475.ply,43,True,,1024,38051,0.007414000108838081,0.06244099885225296,0.01669600047171116,0.10245899856090546,0.2317579984664917,0.11496199667453766,0.05827321484684944,0.15028247237205505,0.06555022299289703,0.09504500031471252,0.16931700706481934,0.09826599806547165,0.17400407791137695,0.1798030138015747,0.09638798981904984
cloud_world_000044_1769045876_537.ply,44,True,,1024,38051,0.006748000159859657,0.06270000338554382,0.01846799999475479,0.102012999355793,0.23245500028133392,0.11536099761724472,0.057681258767843246,0.1509181559085846,0.06614682078361511,0.09526500105857849,0.1697549968957901,0.09689299762248993,0.174581840634346,0.1803646832704544,0.09638742357492447
cloud_world_000045_1769045876_600.ply,45,True,,1024,38051,0.005657999776303768,0.06508000195026398,0.014266000129282475,0.10290899872779846,0.23192599415779114,0.115167997777462,0.05733519047498703,0.15166664123535156,0.06503021717071533,0.09725099802017212,0.16684599220752716,0.1009019985795021,0.17469695210456848,0.18051967024803162,0.0963873416185379
cloud_world_000046_1769045876_664.ply,46,True,,1024,38051,0.007532000076025724,0.06712999939918518,0.010706000030040741,0.104203000664711,0.232246994972229,0.1155100017786026,0.05895412713289261,0.15250805020332336,0.06455446034669876,0.09667100012302399,0.16511699557304382,0.10480400174856186,0.17578843235969543,0.18155857920646667,0.09638747572898865
cloud_world_000047_1769045876_728.ply,47,True,,1024,38051,0.007015999872237444,0.06725399941205978,0.011900999583303928,0.10542599856853485,0.23194900155067444,0.11556299775838852,0.05944687873125076,0.15236428380012512,0.06508246809244156,0.0984099954366684,0.16469499468803406,0.10366199910640717,0.17602424323558807,0.1819029450416565,0.09638752788305283
cloud_world_000048_1769045876_798.ply,48,True,,1024,38051,0.006587999872863293,0.06790400296449661,0.015072000212967396,0.10719099640846252,0.23306900262832642,0.11552800238132477,0.06008543446660042,0.15342050790786743,0.06576278805732727,0.10060299932956696,0.1651650071144104,0.10045599937438965,0.17740590870380402,0.18337462842464447,0.09638739377260208
cloud_world_000049_1769045876_860.ply,49,True,,1024,38051,0.0069320001639425755,0.06916499882936478,0.015482000075280666,0.10999699681997299,0.2322079986333847,0.11671199649572372,0.06153145432472229,0.15319985151290894,0.06701673567295074,0.10306499898433685,0.16304299235343933,0.10122999548912048,0.17817844450473785,0.1842670738697052,0.09638772159814835
cloud_world_000050_1769045876_926.ply,50,True,,1024,38051,0.0046709999442100525,0.07395900040864944,0.015177999623119831,0.11868900060653687,0.229763001203537,0.11553999781608582,0.06363602727651596,0.15389594435691833,0.06637225300073624,0.11401800066232681,0.15580400824546814,0.10036199539899826,0.17927291989326477,0.18587073683738708,0.09638803452253342
cloud_world_000051_1769045876_988.ply,51,True,,1024,38051,0.0038999998942017555,0.0753600001335144,0.017246000468730927,0.1206749975681305,0.2302519977092743,0.11589299887418747,0.06385087221860886,0.15479299426078796,0.06712201237678528,0.11677499860525131,0.1548919975757599,0.09864699840545654,0.18039725720882416,0.1870570182800293,0.09638787060976028
cloud_world_000052_1769045877_049.ply,52,True,,1024,38051,0.007829000242054462,0.07848799973726273,0.02241699956357479,0.12783099710941315,0.23059499263763428,0.121458999812603,0.06861965358257294,0.15591467916965485,0.07299964129924774,0.12000199407339096,0.15210700035095215,0.09904199838638306,0.185329407453537,0.19189706444740295,0.09638738632202148
cloud_world_000053_1769045877_114.ply,53,True,,1024,38051,0.011241000145673752,0.07948700338602066,0.034676000475883484,0.12483800202608109,0.2363329976797104,0.13667500019073486,0.06756366044282913,0.15951286256313324,0.08690161257982254,0.11359700560569763,0.15684598684310913,0.10199899971485138,0.19380684196949005,0.1994883120059967,0.09638761729001999
cloud_world_000054_1769045877_177.ply,54,True,,1024,38051,0.01566999964416027,0.08159500360488892,0.04687400162220001,0.11726400256156921,0.2423200011253357,0.15269599854946136,0.06666970252990723,0.16279850900173187,0.10121259838342667,0.1015940010547638,0.16072499752044678,0.10582199692726135,0.2029585987329483,0.20771919190883636,0.09638802707195282
cloud_world_000055_1769045877_266.ply,55,True,,1024,38051,0.01569399982690811,0.0934320017695427,0.08020199835300446,0.11219599843025208,0.25570300221443176,0.1872899979352951,0.06531787663698196,0.17563562095165253,0.13509970903396606,0.09650199860334396,0.16227099299430847,0.10708799958229065,0.2310113161802292,0.23485100269317627,0.09638739377260208
cloud_world_000056_1769045877_327.ply,56,True,,1024,38051,0.01298299990594387,0.0985959991812706,0.0883530005812645,0.1072629988193512,0.26021599769592285,0.19825300574302673,0.062221743166446686,0.1804216206073761,0.14511504769325256,0.09427999705076218,0.16161999106407166,0.10990000516176224,0.23975379765033722,0.24330741167068481,0.09638731926679611
cloud_world_000057_1769045877_389.ply,57,True,,1024,38051,0.015752000734210014,0.1055150032043457,0.11020399630069733,0.11064200103282928,0.2680160105228424,0.21828100085258484,0.06510480493307114,0.18787860870361328,0.16581596434116364,0.09488999843597412,0.1625010073184967,0.10807700455188751,0.2589052617549896,0.2622721791267395,0.0963873565196991
cloud_world_000058_1769045877_452.ply,58,True,,1024,38051,0.01587899960577488,0.11085499823093414,0.12671799957752228,0.11091600358486176,0.2740199863910675,0.23283299803733826,0.06517539173364639,0.19368906319141388,0.180847629904747,0.09503700584173203,0.16316498816013336,0.10611499845981598,0.2728903591632843,0.2760973870754242,0.09638777375221252
cloud_world_000059_1769045877_513.ply,59,True,,1024,38051,0.01507600024342537,0.11904899775981903,0.143885999917984,0.11423099786043167,0.28213199973106384,0.24605900049209595,0.0649828165769577,0.2017766684293747,0.1952200084924698,0.099154993891716,0.1630830019712448,0.10217300057411194,0.28817951679229736,0.291350781917572,0.09638795256614685
cloud_world_000060_1769045877_573.ply,60,True,,1024,38051,0.016645999625325203,0.12245800346136093,0.1585260033607483,0.11677499860525131,0.2876180112361908,0.25575900077819824,0.06670938432216644,0.20652048289775848,0.20612026751041412,0.10012900084257126,0.16516000032424927,0.09723299741744995,0.2993099093437195,0.302450567483902,0.09638820588588715
cloud_world_000061_1769045877_635.ply,61,True,,1024,38051,0.013566999696195126,0.12629899382591248,0.17469200491905212,0.11474999785423279,0.2939159870147705,0.2656799852848053,0.06352335214614868,0.21181432902812958,0.21750220656394958,0.10118299722671509,0.16761699318885803,0.09098798036575317,0.31017372012138367,0.3133001923561096,0.09638790786266327
cloud_world_000062_1769045877_698.ply,62,True,,1024,38051,0.01881599985063076,0.1269489973783493,0.18395300209522247,0.11613699793815613,0.29572299122810364,0.27612799406051636,0.06780499219894409,0.21318401396274567,0.22702379524707794,0.09732099622488022,0.16877399384975433,0.09217499196529388,0.3187236189842224,0.32170531153678894,0.09638772904872894
cloud_world_000063_1769045877_758.ply,63,True,,1024,38051,0.02285899966955185,0.12678900361061096,0.18401999771595,0.11848100274801254,0.2938089966773987,0.28075098991394043,0.07126041501760483,0.21211819350719452,0.22991424798965454,0.0956220030784607,0.16701999306678772,0.09673099219799042,0.3208313286304474,0.3237079679965973,0.09638787806034088
cloud_world_000064_1769045877_826.ply,64,True,,1024,38051,0.027848999947309494,0.12636399269104004,0.17919699847698212,0.11701100319623947,0.2903999984264374,0.2873480021953583,0.07451020926237106,0.21084222197532654,0.23217378556728363,0.08916200697422028,0.16403600573539734,0.10815100371837616,0.3223521113395691,0.324892520904541,0.0963878259062767
cloud_world_000065_1769045877_904.ply,65,True,,1024,38051,0.02928300015628338,0.14065900444984436,0.17186500132083893,0.11591999977827072,0.2912600040435791,0.3007020056247711,0.07512179017066956,0.21765351295471191,0.23641139268875122,0.0866369977593422,0.15060099959373474,0.1288370043039322,0.3300101161003113,0.33225375413894653,0.09638700634241104
cloud_world_000066_1769045877_979.ply,66,True,,1024,38051,0.034168001264333725,0.15012399852275848,0.18533200025558472,0.11947199702262878,0.29950299859046936,0.318574994802475,0.07918001711368561,0.2272547036409378,0.2522357106208801,0.08530399203300476,0.14937900006771088,0.13324299454689026,0.3486216068267822,0.3506729006767273,0.09638741612434387
cloud_world_000067_1769045878_065.ply,67,True,,1024,38051,0.038920000195503235,0.1416569948196411,0.17809900641441345,0.12425799667835236,0.29041001200675964,0.3142560124397278,0.08291595429182053,0.21935950219631195,0.24670016765594482,0.08533799648284912,0.14875301718711853,0.13615700602531433,0.340374231338501,0.342398464679718,0.09638702869415283
cloud_world_000068_1769045878_141.ply,68,True,,1024,38051,0.047231998294591904,0.14294299483299255,0.17579300701618195,0.13375000655651093,0.2852480113506317,0.3190479874610901,0.09097643941640854,0.2175588756799698,0.24851758778095245,0.08651800453662872,0.14230501651763916,0.14325498044490814,0.34259241819381714,0.3445511758327484,0.09638794511556625
cloud_world_000069_1769045878_219.ply,69,True,,1024,38051,0.04489000141620636,0.145114004611969,0.16742700338363647,0.13515999913215637,0.27897799015045166,0.31766000390052795,0.08956475555896759,0.2148672640323639,0.2447618991136551,0.09026999771595001,0.13386398553848267,0.15023300051689148,0.33778420090675354,0.33972492814064026,0.09638774394989014
cloud_world_000070_1769045878_291.ply,70,True,,1024,38051,0.04156399890780449,0.1476760059595108,0.16743400692939758,0.1350719928741455,0.27793198823928833,0.3194279968738556,0.08736397325992584,0.21548908948898315,0.24595214426517487,0.09350799024105072,0.13025598227977753,0.151993989944458,0.3384678363800049,0.34038907289505005,0.09638772159814835
cloud_world_000071_1769045878_366.ply,71,True,,1024,38051,0.04426800087094307,0.1464730054140091,0.16976900398731232,0.13942000269889832,0.27845901250839233,0.3190009891986847,0.09047224372625351,0.21608269214630127,0.24655501544475555,0.09515200555324554,0.13198600709438324,0.14923198521137238,0.3400975167751312,0.3419961929321289,0.0963873341679573
cloud_world_000072_1769045878_441.ply,72,True,,1024,38051,0.04566099867224693,0.143217995762825,0.17721599340438843,0.14741499722003937,0.2781369984149933,0.31808799505233765,0.09434044361114502,0.2154366821050644,0.2489767223596573,0.10175399482250214,0.13491900265216827,0.14087200164794922,0.34249451756477356,0.3443835973739624,0.09638775140047073
cloud_world_000073_1769045878_514.ply,73,True,,1024,38051,0.04781699925661087,0.13982899487018585,0.18853500485420227,0.15464800596237183,0.2828870117664337,0.317454993724823,0.09878191351890564,0.21729330718517303,0.25275495648384094,0.10683100670576096,0.14305801689624786,0.12891998887062073,0.3476482629776001,0.34956908226013184,0.0963873639702797
cloud_world_000074_1769045878_591.ply,74,True,,1024,38051,0.054614998400211334,0.13912099599838257,0.21306699514389038,0.15831400454044342,0.3021250069141388,0.3210749924182892,0.10416474938392639,0.22785045206546783,0.2649078965187073,0.10369900614023209,0.16300401091575623,0.1080079972743988,0.36461254954338074,0.3666917383670807,0.09638766944408417
cloud_world_000075_1769045878_671.ply,75,True,,1024,38051,0.07387299835681915,0.16467900574207306,0.23393799364566803,0.15392599999904633,0.33660098910331726,0.34745898842811584,0.11584071815013885,0.2566130459308624,0.28911715745925903,0.08005300164222717,0.1719219833612442,0.11352099478244781,0.403556764125824,0.4055565595626831,0.09638818353414536
cloud_world_000076_1769045878_748.ply,76,True,,1024,38051,0.08357000350952148,0.21590599417686462,0.26497501134872437,0.16195200383663177,0.3775070011615753,0.3930020034313202,0.1267549991607666,0.30320626497268677,0.32778432965278625,0.07838200032711029,0.1616010069847107,0.12802699208259583,0.464158833026886,0.4658740758895874,0.09638751298189163
cloud_world_000077_1769045878_819.ply,77,True,,1024,38051,0.09959899634122849,0.21475499868392944,0.265859991312027,0.18486499786376953,0.36648398637771606,0.40139999985694885,0.14535346627235413,0.2979535162448883,0.3325985372066498,0.08526600152254105,0.15172898769378662,0.13554000854492188,0.46960166096687317,0.4714225232601166,0.09638771414756775
cloud_world_000078_1769045878_897.ply,78,True,,1024,38051,0.09429699927568436,0.20505400002002716,0.2665809988975525,0.18788500130176544,0.3647109866142273,0.38894298672676086,0.14255619049072266,0.2923305928707123,0.325799822807312,0.09358800202608109,0.15965698659420013,0.12236198782920837,0.4603531062602997,0.46232426166534424,0.09638737142086029
cloud_world_000079_1769045878_970.ply,79,True,,1024,38051,0.09847799688577652,0.20349599421024323,0.2674109935760498,0.19526700675487518,0.36494800448417664,0.38516899943351746,0.14802896976470947,0.291562020778656,0.32405734062194824,0.09678900986909866,0.1614520102739334,0.11775800585746765,0.4603630602359772,0.4624093770980835,0.09638769924640656
cloud_world_000080_1769045879_044.ply,80,True,,1024,38051,0.1018650010228157,0.20264099538326263,0.2655380070209503,0.20049600303173065,0.3675279915332794,0.37759798765182495,0.15234343707561493,0.2922731637954712,0.31910139322280884,0.09863100200891495,0.16488699615001678,0.11205998063087463,0.45875683426856995,0.4608794152736664,0.09638738632202148
cloud_world_000081_1769045879_143.ply,81,True,,1024,38051,0.11153800040483475,0.20414599776268005,0.25986000895500183,0.2123979926109314,0.37035301327705383,0.3680419921875,0.16337117552757263,0.2944890856742859,0.31147563457489014,0.10085999220609665,0.16620701551437378,0.10818198323249817,0.45872762799263,0.4609695076942444,0.09638770669698715
cloud_world_000082_1769045879_216.ply,82,True,,1024,38051,0.12396100163459778,0.20118799805641174,0.2521980106830597,0.22220799326896667,0.37031200528144836,0.35850998759269714,0.17418549954891205,0.2928941249847412,0.30300313234329224,0.0982469916343689,0.16912400722503662,0.10631197690963745,0.45600271224975586,0.4582524001598358,0.09638769924640656
cloud_world_000083_1769045879_290.ply,83,True,,1024,38051,0.1389169991016388,0.19192500412464142,0.24138900637626648,0.23328599333763123,0.3631179928779602,0.3483400046825409,0.18660050630569458,0.28467652201652527,0.2926761507987976,0.09436899423599243,0.1711929887533188,0.10695099830627441,0.44890958070755005,0.45109671354293823,0.09638740867376328
cloud_world_000084_1769045879_363.ply,84,True,,1024,38051,0.16013400256633759,0.17431999742984772,0.2261050045490265,0.24624699354171753,0.3494209945201874,0.33053699135780334,0.20215290784835815,0.2684343457221985,0.2763707935810089,0.08611299097537994,0.17510099709033966,0.10443198680877686,0.4350903630256653,0.43717795610427856,0.09638809412717819
cloud_world_000085_1769045879_439.ply,85,True,,1024,38051,0.1627350002527237,0.16979099810123444,0.21492700278759003,0.24288299679756165,0.3474059998989105,0.3203510046005249,0.20435599982738495,0.26524877548217773,0.26595616340637207,0.08014799654483795,0.1776150017976761,0.10542400181293488,0.4276107847690582,0.4299190640449524,0.09638752788305283
cloud_world_000086_1769045879_512.ply,86,True,,1024,38051,0.1760299950838089,0.1716729998588562,0.20065900683403015,0.2547760009765625,0.3424989879131317,0.3178420066833496,0.2183586210012436,0.26377159357070923,0.257509708404541,0.0787460058927536,0.1708259880542755,0.11718299984931946,0.428447425365448,0.430730402469635,0.0963880717754364
cloud_world_000087_1769045879_590.ply,87,True,,1024,38051,0.18048499524593353,0.17010599374771118,0.19644199311733246,0.25903600454330444,0.34026700258255005,0.3153960108757019,0.22216373682022095,0.26192396879196167,0.2542736828327179,0.07855100929737091,0.17016100883483887,0.11895401775836945,0.4273359179496765,0.4295634925365448,0.09638821333646774
